Z0,a,delta,p,tp,J,rep,d_bar,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60,d_61,d_62,d_63,d_64,d_65,d_66,d_67,d_68,d_69,d_70,d_71,d_72,d_73,d_74,d_75,d_76,d_77,d_78,d_79,d_80,d_81,d_82,d_83,d_84,d_85,d_86,d_87,d_88,d_89,d_90,d_91,d_92,d_93,d_94,d_95,d_96,d_97,d_98,d_99,d_100
1,1,1,4.57088189614875e-08,16.4059181850118,100,3,0.0004791102835734,0.0002985158018276,0.0004987051721608,0.001179811039017,0.0,0.0002333652067148,0.0,0.0018085478148683,0.0,0.0,0.0002123471171337,0.0007124269358819,0.0,0.0,0.000332985157391,0.0,0.0,0.00164476050467,0.0,0.0,0.0,0.0004216908887791,0.000647729020956,0.0016766476154144,0.0,0.0,0.0,0.0004102252807059,0.0,0.0,0.000411344321481,0.0,0.0021064725386089,0.0,0.0,0.0008053174935641,0.0,0.0,0.0,0.0019469314877806,0.0016770113863703,0.0,0.0003642521914597,0.0,0.0,0.0004891862697331,0.0004334029673612,0.000730527150059,0.0,0.0008528096879272,0.0003792405430331,0.0021491023385791,0.0004997449062887,0.0010375863784949,0.0,0.0,0.0006768593619035,0.000451122958699,0.0,0.0013190585040977,0.0005402598046659,0.0005155852661323,0.0047468618525958,0.0,0.0,0.0008320982579552,0.0002363879922238,0.0,0.0,0.0,0.0009252236704687,0.0013346021050055,0.0,0.0003668933816352,0.001248066697244,0.0,0.0009463185883747,0.0003792271260047,0.0005914529172168,0.0004868827190197,0.0002286678321039,0.0006766929936527,0.0,0.0006789920944544,0.0,0.0,0.000662927837398,0.000499940804264,0.0,0.0003394189688284,0.0004903234495473,0.0003315836055055,0.000443961251596,0.0008032538161146,0.0,0.0,0.0008439852906067,0.0010724251861908,0.0005403306513172,0.0,0.0007409361562586
1,1,1,4.57088189614875e-08,16.4059181850118,100,4,0.0003645338250074,0.0005579733645254,0.0,0.0,0.0,0.0,0.0,0.0,0.0003632510535502,0.0004834531669156,0.0,0.0002154297123225,0.0004388284011923,0.0,0.0002505833872716,0.0003149230030779,0.0007214721785985,0.0,0.001718337858098,0.0,0.0,0.0004192583403163,0.0011061676189873,0.0003495683263619,0.0006295620907396,0.0006436620846201,0.0015772699366285,0.0003695305034996,0.0,0.0006469559424582,0.0008748359986587,0.0013192018228099,0.0006342786391459,0.0003537807899447,0.0003966947484485,0.0,0.0005226456645315,0.0,0.000373220865867,0.0003532170452692,0.0,0.0005694616701895,0.0,0.001003897796362,0.0,0.0003974336314206,0.0,0.0,0.0004889970288352,0.0,0.0004338486387452,0.0009177205121752,0.0,0.0,0.0,0.0,0.000714259697902,0.0,0.0,0.0005481508031594,0.0001921193917709,0.000390744621843,0.0,0.0006025425991888,0.0002372119168822,0.0003375298844521,0.0015791630526416,0.0005988084071567,0.0005045424804118,0.0,0.0009765830770584,0.0007158892078339,0.0005324540005262,0.0005393474034055,0.0005508231555353,0.0,0.0,0.0,0.0002495377927926,0.0,0.0020270728721727,0.0,0.0,0.0,0.0,0.0,0.000174992982922,0.0002530014821401,0.0009259481341818,0.0004827473322258,0.0007006411452839,0.0,0.0006130368487522,0.0,0.0,0.0,0.0,0.0002686519102907,0.0008079392312164,0.000736990018283,0.0007471912291484
1,1,1,4.57088189614875e-08,16.4059181850118,100,5,0.000336225807806,0.0009349919426247,0.0003124261329695,0.0005062408746069,0.0004823022287637,0.0,0.0,0.0006477565720369,0.0006477620351103,0.0,0.0003905880205696,0.0,0.0005024236084317,0.0003157793068038,0.0004495786884488,0.0003005850570191,0.0,0.0003985871416146,0.000537039386083,0.0003294338614537,0.0007475500182601,0.0,0.0,0.0,0.0002926993560646,0.0,0.0004674605725948,0.0,0.000685955747744,0.0,0.0,0.0003386124627784,0.0008062103360497,0.0004248996969596,0.0,0.0,0.0,0.0004531918914155,0.0003864922470533,0.0,0.0007872999594311,0.0,0.0005856976120437,0.0029261590247195,0.0009532131663693,0.0004879498622064,0.0,0.0,0.0,0.0008568079987789,0.0,0.0002233865243761,0.0,0.0,0.0,0.0002367713486671,0.0009484304505579,0.0,0.0,0.0002855755413611,0.0,0.0011027820291394,0.0002520549127144,0.0,0.0,0.0,0.0,0.0,0.0005856100467586,0.0,0.00023977246836,0.0002983743394837,0.0,0.0,0.0021560633800515,0.0,0.0009599221871001,0.0,0.0003779441320634,0.0006303403807152,0.0,0.0,0.0007758586209689,0.0004624142360552,0.0003732125914876,0.0028999967181722,0.0004447566146931,0.0002810241651516,0.0007055293933448,0.0,0.0002886262807139,0.0005364131857083,0.0,0.0,0.0,0.00060202642395,0.0,0.0,0.0,0.0,0.0
1,1,1,4.57088189614875e-08,16.4059181850118,100,6,0.000432497579218,0.0006846307060624,0.0002422043379777,0.0,0.0006657324710024,0.0004901117741145,0.0002641701016427,0.0,0.0003493688933754,0.0015837208861352,0.0003934111733052,0.0,0.0006145761467488,0.0,0.0003821177925924,0.0004401371502643,0.0,0.000434638653346,0.0002223499151904,0.0,0.0002837467396348,0.0,0.0005323714098547,0.0021157722938953,0.0,0.0012476735034467,0.000341043577291,0.0,0.0012491118031647,0.0,0.0017105628553739,0.0,0.0006969925739342,0.0,0.000353077916184,0.0,0.0007225619941496,0.0003618020248311,0.0004563791456467,0.000278161383445,0.0,0.0006442797909632,0.0004453513002617,0.000223375099238,0.0,0.0,0.0011749712471675,0.0,0.0,0.0066319935220591,0.0004229005812101,0.0,0.0,0.0002561397012323,0.0004178551269948,0.0002571483644801,0.0004584479072956,0.0,0.0005514499779794,0.0,0.0,0.0004207933256104,0.0,0.0003372620603913,0.0006261392539509,0.0004936846964676,0.0,0.0005548039542669,0.0010377370111723,0.0,0.0,0.0005234403761959,0.0,0.0003666416151046,0.0007052499925475,0.0004936226415066,0.0007784786429243,0.0002317372520739,0.0014647502919932,0.0006090719100182,0.0,0.0,0.0009717424203173,0.0021150811730642,0.0,0.0,0.0004060300830444,0.0006636462317635,0.0,0.0008820345200984,0.0,0.0003402236348241,0.0002201243783376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004071226146372
1,1,1,4.57088189614875e-08,16.4059181850118,100,7,0.0005081757436065,0.0,0.0006606827890782,0.0,0.0002329742296113,0.0003289319839069,0.0,0.0005823126271243,0.0,0.0009246073699319,0.0,0.0006196542628723,0.0,0.0006578972219785,0.0002739711786485,0.0016357599360504,0.0006820005539224,0.0,0.0002251685298003,0.0005407372008299,0.0003759434272209,0.0004440857460959,0.0,0.0003806491103241,0.0,0.0002213175653399,0.0003837966801786,0.0002085070711112,0.0003847253828555,0.0003359761094753,0.0005053944894948,0.0043210354026516,0.0,0.0006419903450193,0.0,0.0002743978550261,0.000467160322155,0.0,0.001192622453266,0.0004274454674318,0.0008546643313645,0.0,0.0007262630950528,0.0002854934458123,0.0,0.0,0.0,0.0005974586123023,0.0,0.001067309018124,0.0009243149005464,0.0003797308853771,0.0004019342439601,0.000212309841873,0.0,0.0005609604955615,0.0,0.0,0.0,0.0,0.0008113568320331,0.0,0.0018192169730499,0.0024451934697456,0.0010313438983668,0.0002482625473823,0.0005217536963443,0.0007024186297205,0.0,0.0005703269721261,0.0,0.0,0.0012382397719026,0.0,0.0008503716766406,0.0002973942679285,0.0015641571143518,0.0,0.0035833038967899,0.0,0.0,0.000296071805457,0.0,0.0009545765140417,0.0005384106440698,0.0,0.0,0.0006315667850138,0.0,0.0,0.0,0.001051535545018,0.0,0.0,0.0039488986021378,0.0011618282079218,0.0006817797513535,0.0,0.0,0.0004812094274285,0.0014481731504576
1,1,1,4.57088189614875e-08,16.4059181850118,100,8,0.0004197693757069,0.0004479430712428,0.0009177995612712,0.0007111027210742,0.0010626179561022,0.0047289943598674,0.0,0.0,0.0005124305940147,0.0,0.0005314499644177,0.0,0.0,0.0,0.0,0.0,0.0,0.0003554757581855,0.0004701062866751,0.0003967779767432,0.0014575138981739,0.0007792832137553,0.0,0.0014585510868365,0.0,0.0,0.0004786441729521,0.0,0.0013058098432885,0.0003629624550299,0.0004399251248979,0.0,0.0005017488073806,0.000413123241329,0.0,0.0,0.0003945507551669,0.0,0.0,0.0,0.0,0.0003381247213312,0.0,0.0021919416467018,0.0,0.0007522181941523,0.000816396023877,0.0003279689462979,0.0,0.0006885696001414,0.0,0.0013649360989712,0.0,0.0004639633486697,0.0,0.0004673350307479,0.0,0.0003090711265154,0.0,0.0002110240779141,0.0012239795345637,0.0,0.0005654711745813,0.0,0.0004444314518729,0.0009096176625797,0.001104341657523,0.0,0.0007250521913293,0.0006455116308689,0.0004759513194737,0.0,0.0,0.0003469968879751,0.0002889519668059,0.000833800059682,0.0,0.0,0.0013366242664305,0.0,0.0,0.0004844199152059,0.0,0.0007170612225949,0.0,0.0001527734920021,0.0003355162244474,0.0,0.0008996203953013,0.0005311058491551,0.0018333167612432,0.0,0.0005420879173653,0.0,0.0,0.0004844235102261,0.0005856757521967,0.0,0.0006097000326411,0.0,0.0002421470309049
1,1,1,4.57088189614875e-08,16.4059181850118,100,9,0.0004029547829221,0.0,0.000497746822457,0.0,0.0002581245777739,0.0,0.0,0.0,0.0,0.0,0.0,0.0005617729749899,0.0006819881381646,0.0,0.0,0.0011281344072975,0.0014826590864868,0.0,0.0011681015548651,0.0,0.0,0.0039805527432604,0.0,0.0002696610007396,0.0007493231020559,0.0003362908575244,0.0,0.0006436151225474,0.0002748877499994,0.0009291981580537,0.0003880688632763,0.0006928415797333,0.0,0.0,0.0,0.0,0.0012014820899294,0.0,0.0017459717668826,0.0006801336349029,0.0020289327216794,0.0003108608922962,0.0,0.000802546105376,0.0,0.0003931241132323,0.0002869049793092,0.0003778561787532,0.0003884056065942,0.0002367084062144,0.0,0.000410529353752,0.0011409184524996,0.0013783917231174,0.0,0.000412040827974,0.0024450757684434,0.0005491343130165,0.0003051244822019,0.0,0.0010997471623663,0.0003762246409354,0.0,0.0,0.000649098920074,0.0,0.0,0.0,0.0,0.0,0.0003212962188681,0.0,0.000847694280743,0.0,0.0,0.000503200999725,0.0,0.0,0.0,0.0005328307675496,0.0,0.0,0.0,0.0003545325568358,0.0023560675329714,0.0,0.0006092751602532,0.0003029176894861,0.0013618279370273,0.0008110461300829,0.0,0.0,0.0,0.0,0.0007578805833759,0.0,0.0002747295565221,0.0,0.0,0.0,0.0
1,1,1,4.57088189614875e-08,16.4059181850118,100,10,0.0004144407823279,0.0,0.0022184227321492,0.0013583606771825,0.0017503447424674,0.0011262169806672,0.0003978293496772,0.0004120563356122,0.0,0.0,0.0008077737678976,0.0,0.0002409890575693,0.0005055420498056,0.0,0.0,0.0004649092406645,0.0,0.0,0.0,0.0003955917192927,0.0003945789806091,0.0,0.0007006364677012,0.0,0.0,0.0004784735549151,0.0062353550348328,0.0,0.0008794943952455,0.0,0.0,0.0005012092477368,0.0,0.0,0.0006796157375449,0.0,0.0008969447707184,0.0003007045703471,0.0,0.0,0.0003350142657485,0.0010544305578834,0.000458077465938,0.0,0.000267189964183,0.0006769777859889,0.0,0.0005087643427899,0.0007698048066934,0.0,0.0003446760604088,0.0005112261182657,0.000353507238817,0.0,0.0001659505585473,0.0,0.0,0.0,0.0,0.0009196713674338,0.0004113316604534,0.0005095553804762,0.0005412836253102,0.0,0.0003711712228889,0.0006012063736139,0.000751638118858,0.0,0.0003782315176825,0.0011568452093671,0.0003390078974042,0.0008750824584825,0.0,0.0,0.0008345208785673,0.0,0.0,0.0,0.0004786247510501,0.0012034864378147,0.0,0.0,0.0004063423083227,0.0,0.0009327256470426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004923260498278,0.0,0.0,0.0019785911523545,0.0007515998771532,0.0005002621922012,0.0008199055285921,0.0
