p_true,a,delta,J,rep,obs,MOM,MLE,ABC-MCMC,ABC-MCMC_cilen,ABC-MCMC_cilo,ABC-MCMC_cihi,ABC-MCMC_acc,GPS-ABC,GPS-ABC_cilen,GPS-ABC_cilo,GPS-ABC_cihi,GPS-ABC_acc,DNN-ABC,DNN-ABC_cilen,DNN-ABC_cilo,DNN-ABC_cihi,DNN-ABC_acc
0.001,1.0,0.5,100,28,0.044834512860346995,0.0002616884824403476,0.0002818622721859769,0.0008438564908064129,0.0006198579746377117,0.000608441377471175,0.0012282993521088867,0.41903171953255425,0.00068946672751952,0.001523684072665115,0.00022971028888530993,0.001753394361550425,0.8046744574290484,0.0008559396997269798,0.0005232579202169447,0.0006441257620846808,0.0011673836823016255,0.48747913188647746
0.001,1.0,0.5,100,29,0.05868966419725396,0.00027551996843827586,0.00029579692491448167,0.0014812860206246021,0.000989492090122501,0.0010841366270040295,0.0020736287171265306,0.41903171953255425,0.0011909549780832003,0.0023057790384006186,0.0004215238282530749,0.0027273028666536937,0.7796327212020033,0.0013587179199663426,0.0009749101921240932,0.0009311532343259205,0.0019060634264500137,0.48080133555926546
0.001,1.5,1.5,100,4,0.12290319342837117,0.007054230288813024,0.007574350811013933,0.0011682595609608939,0.0015110841364920757,0.0007026729347099403,0.002213757071202016,0.5776293823038398,0.001118940590548282,0.003165530483409595,0.00034328541045063407,0.003508815893860229,0.8013355592654424,0.0010757163008196268,0.0012891880430232062,0.00044130228968489334,0.0017304903327080995,0.6928213689482471
0.001,1.0,0.5,100,30,0.05164740521364455,0.0002624488315995377,0.00028152972401888736,0.001124315863761696,0.0007016391732239143,0.0007750140446836689,0.0014766532179075831,0.4307178631051753,0.0015113283532506238,0.007850253536226662,0.0003270129319925497,0.00817726646821921,0.7813021702838063,0.0010988257905696981,0.0008864216085518364,0.0007461163278581699,0.0016325379364100063,0.48080133555926546
0.001,1.0,0.5,100,31,0.04488956577845105,0.0002415281086048937,0.00025940946326771813,0.0008371006076408064,0.000523120385140925,0.000574881581460576,0.001098001966601501,0.37061769616026713,0.0009653787445423976,0.0019132960406941424,0.00026361453414050127,0.0021769105748346436,0.7996661101836394,0.0008395597231428303,0.000511863077900242,0.0006182914406114551,0.001130154518511697,0.48247078464106846
0.001,1.5,1.5,100,0,0.11322576541535265,0.0038636987952339608,0.00415564212388106,0.0009318690399861561,0.0009439413353985178,0.0004982637367588144,0.0014422050721573322,0.5976627712854758,0.0008976547657317967,0.0023322319118885826,0.00023995846767324678,0.0025721903795618293,0.8080133555926544,0.0009373787257087932,0.0010487690609793595,0.0004951279644738568,0.0015438970254532164,0.6978297161936561
0.001,1.5,1.5,100,16,0.12980262626219688,0.005733241639945819,0.006158131050272815,0.001274913976076073,0.0014147158201098411,0.0007477893206639094,0.0021625051407737506,0.5626043405676127,0.0010714073054034498,0.0025153769006359896,0.0003064562506910337,0.002821833151327023,0.8313856427378965,0.0012438505183763925,0.0013828156869392033,0.0006507220815378012,0.0020335377684770044,0.6343906510851419
0.001,1.5,1.5,100,13,0.1513538118811945,0.01934730675390417,0.020796875342924025,0.001797861591784801,0.0022579144021403277,0.0008483795235227616,0.003106293925663089,0.5993322203672788,0.0015734630477386943,0.004212165544531659,0.00041408115836799565,0.004626246702899655,0.7896494156928213,0.0017003755199599675,0.0017477628609996621,0.0009386057385887861,0.002686368599588448,0.657762938230384
0.001,1.5,1.5,100,12,0.1358143755521267,0.013179363141188838,0.014145086501329899,0.0013468470206566936,0.0016131934913699172,0.0007314595887421455,0.0023446530801120627,0.5475792988313857,0.0013427113457009972,0.003485351319261068,0.0003724690619966222,0.00385782038125769,0.7913188647746243,0.0012984886453167727,0.0012809990564379408,0.0008122915177992992,0.00209329057423724,0.657762938230384
0.001,1.5,1.5,100,6,0.11924105828717234,0.004602171463877147,0.00493859821915832,0.0010797769566954006,0.0013093178108393006,0.0004951960604827801,0.0018045138713220807,0.5575959933222037,0.0009940569610459435,0.0017594384529224908,0.00035622524330614314,0.002115663696228634,0.8196994991652755,0.0010022439738947872,0.001053350510456273,0.0005555263740247199,0.001608876884480993,0.674457429048414
0.001,1.5,1.5,100,10,0.11861533657103537,0.0029793339007221364,0.0031945417461328265,0.000986529417858867,0.0010769420479578198,0.0005335850744980233,0.001610527122455843,0.5642737896494157,0.0010474211693474434,0.0034712714561740475,0.00024383691032596997,0.0037151083665000174,0.8397328881469115,0.000970524121408765,0.0010229916387031312,0.0005374166607411476,0.001560408299444279,0.6811352253756261
0.001,1.5,1.5,100,19,0.14424153859835923,0.013768592791590317,0.014762728918478787,0.0016234602344503905,0.0016322322459578812,0.0008980805539008683,0.0025303127998587494,0.5358931552587646,0.0015058154430792824,0.002566626757495042,0.0004527348903576511,0.0030193616478526933,0.8480801335559266,0.0015633740840460067,0.001884924033883832,0.0007731009972476431,0.002658025031131475,0.6377295492487479
0.001,1.5,1.5,100,25,0.12384541587622136,0.002420896952551821,0.0025993028909395903,0.0010538887347767347,0.0013391677466871642,0.0005206153524361316,0.0018597830991232958,0.5225375626043406,0.0011363224742788776,0.002353407849096892,0.0003993898383384687,0.0027527976874353603,0.8146911519198664,0.0010913344190778133,0.0012773542935777243,0.0005634161956002715,0.0018407704891779959,0.666110183639399
0.001,1.5,1.5,100,8,0.1130907481539867,0.03805560965912003,0.04086417552512116,0.0008878949572965931,0.0011616690391227365,0.00044457816686658744,0.001606247205989324,0.5141903171953256,0.001350426617912381,0.004635665361654227,0.0003846118042967627,0.00502027716595099,0.8096828046744574,0.0008493683225823269,0.001220209485049633,0.0003597173433865924,0.0015799268284362254,0.662771285475793
0.001,1.5,1.5,100,14,0.12606056623506462,0.00467269252982172,0.005018009768142154,0.0012086637843311415,0.0015603336832871986,0.0006565151076131475,0.002216848790900346,0.5676126878130217,0.0014906350706694607,0.004195645847855573,0.00021605052053985896,0.004411696368395432,0.8414023372287145,0.001146360640822114,0.0014327868911979038,0.000545312061218703,0.0019780989524166067,0.6527545909849749
0.001,1.5,1.5,100,2,0.10674251338726201,0.017157383455109754,0.01846365978206057,0.0007514672172639446,0.0010641656070132569,0.00026646179283705914,0.001330627399850316,0.5075125208681135,0.0007896369999947469,0.0025608214334296706,0.0002218960788018144,0.002782717512231485,0.7963272120200334,0.0007791484424032684,0.00081278573717386,0.0004140026665919918,0.0012267884037658518,0.676126878130217
0.001,1.5,1.5,100,1,0.09857800074418512,0.0020171104454470012,0.0021653296404098373,0.0006399359797733886,0.0007112232887895331,0.0003025447877540487,0.0010137680765435818,0.5776293823038398,0.0007929785972665895,0.002076276101453876,0.00015248231759155682,0.002228758419045433,0.8096828046744574,0.0006576342742286443,0.0007177764570744801,0.00035330634736322484,0.001071082804437705,0.659432387312187
0.001,1.5,1.5,100,15,0.12465737912140706,0.010674214104651303,0.011470035198027547,0.0011646558334756287,0.0013227273113469583,0.0005791108589180173,0.0019018381702649756,0.5158597662771286,0.0010435806009322435,0.002601312905295043,0.00028983962695911924,0.0028911525322541623,0.8096828046744574,0.001133322274195954,0.001141253405296629,0.0006500058491246353,0.0017912592544212643,0.6360601001669449
0.001,1.5,1.5,100,20,0.12532919267949244,0.006237323736027367,0.006693585423400469,0.0011128567207930988,0.0012373929445470074,0.0005640341698808338,0.001801427114427841,0.5275459098497496,0.0010309906609371824,0.0024346464249775136,0.000284600255630397,0.0027192466806079106,0.8163606010016694,0.0011232688295836546,0.0011764684261519776,0.0006223223838485988,0.0017987908100005764,0.6527545909849749
0.001,1.5,1.5,100,24,0.11980974502965543,0.0039436815748593035,0.004235486601345127,0.0010376850703323081,0.0013317187505393123,0.0002851571957428602,0.0016168759462821725,0.5308848080133556,0.0009313243026161046,0.002307630272368014,0.0002659891272798591,0.002573619399647873,0.8347245409015025,0.001039888194375356,0.001284375669712344,0.0005035733560505598,0.0017879490257629038,0.657762938230384
0.001,1.5,1.5,100,5,0.09796076161795292,0.0030229463290590286,0.003246718280323783,0.0006221473069200136,0.0008337703630867221,0.0002159666354071166,0.0010497369984938387,0.5776293823038398,0.000809146846113521,0.0018108192634461332,0.00023201153360302463,0.002042830797049158,0.7946577629382304,0.0006349640646793035,0.0007798004089198808,0.00028129859122477826,0.001061099000144659,0.6994991652754591
0.001,1.5,1.5,100,21,0.12018733348258509,0.003971629029573043,0.0042731002931041305,0.0010415361146787054,0.0013171100294723974,0.0004032744687173978,0.0017203844981897953,0.5709515859766278,0.0009872514976285674,0.003463391471317604,0.00029073344767907734,0.0037541249189966814,0.8080133555926544,0.0010823800523206174,0.001286706641701775,0.0005783507752779636,0.0018650574169797385,0.7028380634390651
0.001,1.5,1.5,100,18,0.11046642249938213,0.002853703357867776,0.0030739097507866383,0.0007788943704130368,0.0010721693848279976,0.0003083134644463712,0.0013804828492743686,0.5642737896494157,0.0007039128925045817,0.0015742009357690712,0.00022939055895577253,0.0018035914947248438,0.8330550918196995,0.0008219970496781956,0.0008347884195119637,0.0004649749046262549,0.0012997633241382187,0.6961602671118531
0.001,1.5,1.5,100,23,0.1285227319395291,0.0165601444879111,0.017792257569268367,0.0012645281065867336,0.0013243198335451758,0.0006522850198075953,0.001976604853352771,0.5859766277128547,0.0011648410653506023,0.0027515645001863153,0.0002598206066600322,0.0030113851068463474,0.8230383973288815,0.0011785353275742924,0.0011166662766600587,0.0006876375115041038,0.0018043037881641626,0.6043405676126878
0.001,1.5,1.5,100,7,0.10465639687464497,0.003517063841931012,0.003775124302993166,0.0007103926769290698,0.00083873288313831,0.000354578747454121,0.001193311630592431,0.5626043405676127,0.0006057672952477434,0.0016144592646031562,0.00015512918407517313,0.0017695884486783292,0.8146911519198664,0.0007452572888118485,0.0008647405159939094,0.00036144618779689123,0.0012261867037908006,0.6861435726210351
0.001,1.5,1.5,100,11,0.08730225464732926,0.0018124696909208038,0.001948600712011214,0.0005097499940647681,0.0005820830665284819,0.00024019982579219447,0.0008222828923206764,0.5909849749582637,0.0005561044134111153,0.001101113174927651,0.000216934424149732,0.0013180475990773831,0.8464106844741235,0.0005322820921638968,0.0005989019216719879,0.0002789555790954417,0.0008778575007674295,0.7061769616026711
0.001,1.5,1.5,100,3,0.10267725244328149,0.0014235331443417931,0.0015305607939898292,0.0006384336319026654,0.0010136176647757176,0.00015162710957747718,0.0011652447743531948,0.5158597662771286,0.000682393378942972,0.0015728658142672577,0.00017343609206641163,0.0017463019063336694,0.8080133555926544,0.0007005090064924862,0.0009100659157966767,0.00028285427237393615,0.0011929201881706129,0.6961602671118531
0.001,1.5,1.5,100,17,0.10534394108871396,0.018882798975755732,0.020299056265155557,0.0007997427805235427,0.0009587246444993595,0.0004047875897013505,0.00136351223420071,0.5342237061769616,0.0009056619678548282,0.0018830516334602775,0.0003083240857626683,0.0021913757192229457,0.8146911519198664,0.0007133048370058301,0.0009826095441196703,0.00029289111528033447,0.0012755006594000048,0.664440734557596
0.001,1.5,1.5,100,9,0.09115271588776418,0.004386102009678816,0.004715225510655995,0.0005568238323055999,0.0006951331346806075,0.00024517302571842756,0.0009403061603990351,0.5759599332220368,0.0005500745171379958,0.0013142148249835563,0.00019403755539871347,0.0015082523803822698,0.8597662771285476,0.0006064223155981722,0.0007075519685373642,0.0002665177045943119,0.0009740696731316761,0.6944908180300501
0.001,1.5,1.5,100,26,0.102487204613643,0.004647434129294914,0.0050015935248439395,0.0007060065645851177,0.0010278720399283633,0.00017335394595456815,0.0012012259858829315,0.5425709515859767,0.0005713255658557203,0.0011827541442237116,0.0001707052586895884,0.0013534594029133,0.8146911519198664,0.0007180804115253468,0.0008266573970246815,0.0003305371560583691,0.0011571945530830506,0.67779632721202
0.001,1.5,1.5,100,22,0.10392034220923332,0.0017540830485868186,0.001883081862901267,0.0006506985354545092,0.0008662958354335288,0.0002547390915630785,0.0011210349269966072,0.5509181969949917,0.0007426646695027759,0.002161875916315086,0.000191854107404191,0.002353730023719277,0.8380634390651085,0.0007199901937328322,0.0008192842184250335,0.0003376874003472349,0.0011569716187722684,0.6343906510851419
0.001,1.0,1.0,50,2,0.07696380904432615,0.000669324240057001,0.000718087401545402,0.0010518468982247454,0.0014739171832070766,0.0004238820807331848,0.0018977992639402615,0.5826377295492488,0.000894412660495293,0.0017947163564904218,0.00028231004975333467,0.0020770264062437566,0.8297161936560935,0.001078289719908121,0.0009297262423827547,0.0006865651243668347,0.0016162913667495894,0.5809682804674458
0.001,1.0,1.0,50,0,0.07443826096461759,0.0010966088562337495,0.0011768756931803512,0.0010117434767977637,0.0014973367604209828,0.00044446493860000945,0.0019418016990209923,0.5575959933222037,0.0008167416225042731,0.0017678028635744452,0.00022145135882931718,0.0019892542224037623,0.7979966611018364,0.0009918893380171216,0.0008363034772358122,0.0005734017892546308,0.001409705266490443,0.5926544240400667
0.001,1.0,1.0,50,1,0.08023068825473958,0.0007865319389765979,0.0008436879754376604,0.0010467030400021593,0.0014710013217903283,0.0003885894533945727,0.001859590775184901,0.5542570951585977,0.0010888635060709829,0.002376771235657928,0.0003831992293035398,0.002759970464961468,0.7946577629382304,0.0012036563701601235,0.0010199124889741593,0.0007195497355750042,0.0017394622245491635,0.6043405676126878
0.001,1.0,1.0,50,13,0.08202354571493324,0.0009505493644314522,0.0010223889726381082,0.0012327231467769472,0.0014420384210833861,0.0006466698547888317,0.0020887082758722177,0.5792988313856428,0.0015580329078481768,0.0034327082926495483,0.0003523259828901732,0.0037850342755397213,0.8196994991652755,0.0011920734888667627,0.0010675384218217115,0.0006680431480221681,0.0017355815698438797,0.6060100166944908
0.001,1.0,1.0,50,9,0.10920315077875471,0.001167162044989567,0.0012497720225859196,0.0021295318389754655,0.002469183945371858,0.0010414858721776098,0.0035106698175494675,0.5609348914858097,0.002344856352244082,0.005795972175981165,0.0006334783483989278,0.006429450524380093,0.7979966611018364,0.0021675302733703333,0.0017728972882097857,0.001359448270809051,0.003132345559018837,0.5993322203672788
0.001,1.0,1.0,50,4,0.05948709843247216,0.0005392050008706795,0.000579572493007584,0.0005997005399821549,0.0008519912808841846,0.00022962569678218846,0.001081616977666373,0.5742904841402338,0.0005372526453102045,0.0009196158496911792,0.00016119539507784172,0.001080811244769021,0.8013355592654424,0.0006350437824862923,0.0005516628123182879,0.0003749470357323078,0.0009266098480505957,0.6377295492487479
0.001,1.0,1.0,50,6,0.08708078843101935,0.0011238387353170731,0.001209729627534118,0.0013738256860561912,0.001790711064643062,0.00047525059150316267,0.0022659616561462245,0.5692821368948247,0.0011630093364294687,0.002200727661844029,0.0004561970336361742,0.0026569246954802036,0.7913188647746243,0.0013545801667570589,0.0014072472651106612,0.0007940609258613954,0.0022013081909720567,0.6176961602671118
0.001,1.0,1.0,50,19,0.09935304472110712,0.0013569878751439335,0.0014611120314710945,0.0017870317803579574,0.0021876724428494298,0.0010009382253307996,0.0031886106681802296,0.6093489148580968,0.0015749968749267389,0.0041531865373258025,0.0005477785236907068,0.004700965061016509,0.8196994991652755,0.0018411000258598796,0.0013890742691101837,0.0012802517289439979,0.0026693259980541816,0.5943238731218697
0.001,1.0,1.0,50,5,0.08463081941855691,0.0016414918000490775,0.001763791353970655,0.0012955839034198484,0.0013981386290185618,0.0006834936967909246,0.0020816323258094865,0.5425709515859767,0.0010153893939537624,0.002057953501678294,0.00033348592938365257,0.0023914394310619465,0.8080133555926544,0.0012819498162586586,0.001218779868726671,0.0007133802648666954,0.0019321601335933664,0.5843071786310517
0.001,1.0,1.0,50,8,0.08115071767596406,0.0014869460760161268,0.0015998903020021295,0.0012013100308869544,0.001433401747498074,0.0005706779303624808,0.0020040796778605548,0.5976627712854758,0.0010003362468128153,0.0019783246171242025,0.00026440478915259026,0.0022427294062767928,0.8013355592654424,0.0011623170266536907,0.0009138138910767592,0.0006894598783449974,0.0016032737694217567,0.5926544240400667
0.001,1.0,1.0,50,18,0.10161747040310087,0.0017786854191939039,0.00191275100711641,0.0018574112053261808,0.0023915660695268295,0.0009275466117404822,0.0033191126812673116,0.5692821368948247,0.0018401520946419161,0.0050945178001493095,0.000531111447099634,0.005625629247248944,0.8247078464106845,0.0018589962761249269,0.0016081829765888806,0.0010987717988226453,0.002706954775411526,0.6293823038397329
0.001,1.0,1.0,50,3,0.06379776741873135,0.000884878056702898,0.000950900146656303,0.0006767179628994916,0.0009604427173119939,0.0002579664499100773,0.0012184091672220712,0.5759599332220368,0.0006759920641230174,0.001629083109879176,0.00021608419615659483,0.0018451673060357707,0.8030050083472454,0.0007268560974569505,0.0005647080997259475,0.0004341091117113611,0.0009988172114373086,0.6143572621035058
0.001,1.0,1.0,50,16,0.07071000840690109,0.0006224068222359103,0.0006694090923419175,0.0009535398176320347,0.0012451288246999549,0.00047938330472675034,0.0017245121294267053,0.5509181969949917,0.0005721447066203675,0.001127141215521783,0.00022965411810440053,0.0013567953336261836,0.8013355592654424,0.0009108261126781121,0.0008319229425960796,0.000496893130894433,0.0013288160734905125,0.6393989983305509
0.001,1.0,1.0,50,14,0.082921515238624,0.0009586267311538221,0.001029185193916991,0.0011413619643508082,0.0016732204516936035,0.00023508948665705755,0.001908309938350661,0.5058430717863105,0.0012569738999703708,0.00375426826401327,0.0003330392847661714,0.004087307548779441,0.8013355592654424,0.001251701948263901,0.001050101084554955,0.0007741858870381269,0.0018242869715930819,0.5692821368948247
0.001,1.0,1.0,50,7,0.07484291807866301,0.0022847312309082213,0.0024548304267844236,0.0008290337468206923,0.0011427130999932904,0.000292681541479895,0.0014353946414731853,0.5509181969949917,0.0008827317692065202,0.0017855085874791871,0.00028668436276929355,0.0020721929502484806,0.7696160267111853,0.0010504007297825549,0.0008677417244968603,0.0007106331014417923,0.0015783748259386526,0.6126878130217028
0.001,1.0,1.0,50,23,0.07400804527591477,0.0006264190113869361,0.0006728691504957181,0.0011014623157175984,0.001606271618510379,0.0005332960237932997,0.0021395676423036788,0.5459098497495827,0.0008348723139701551,0.0011833192004735739,0.0003080663352385786,0.0014913855357121526,0.8180300500834724,0.0010063090398845732,0.0008428246441952313,0.0006345564371944919,0.0014773810813897231,0.5909849749582637
0.001,1.0,1.0,50,15,0.0833272007638403,0.000668664137722208,0.0007187862117784872,0.0013625169083996864,0.0017120338590634922,0.0007176082435361495,0.0024296421025996415,0.5742904841402338,0.0009653046419010096,0.0016045047652088992,0.0003702445202690213,0.0019747492854779204,0.8146911519198664,0.0013140736815907398,0.001069515763793283,0.0008346240412841483,0.0019041398050774312,0.5859766277128547
0.001,1.0,1.0,50,10,0.0694695333504937,0.0006081136753220417,0.0006534449042295244,0.0008312842366884343,0.0010296894516029157,0.0004401273234651718,0.0014698167750680875,0.5375626043405676,0.0006018031481689407,0.0012515140642784563,0.00018236801431875777,0.001433882078597214,0.8230383973288815,0.0008918934447003886,0.0008233441286284917,0.00048382185414546177,0.0013071659827739535,0.6293823038397329
0.001,1.0,1.0,50,11,0.06474278369152081,0.0010605309125809592,0.0011393002653817472,0.0007075994139424713,0.0008918041320558827,0.0003691346289788368,0.0012609387610347195,0.5909849749582637,0.0006761607984627374,0.0013925448685179966,0.00020654415931774885,0.0015990890278357454,0.8180300500834724,0.0007536568242825208,0.0006628424868732558,0.0004313105780037999,0.0010941530648770556,0.6110183639398998
0.001,1.0,1.0,50,12,0.06250025701614255,0.0005649862963555408,0.0006079009716070889,0.0007054302836531582,0.0008843807765207942,0.0003495745696154556,0.0012339553461362498,0.5559265442404007,0.0006634845452588068,0.0016577991832655249,0.00019770495476953502,0.00185550413803506,0.7929883138564274,0.000732413287313319,0.0007350680511187602,0.00043020318220847025,0.0011652712333272304,0.6360601001669449
0.001,1.0,1.0,50,17,0.05827750890089692,0.0008933639074303334,0.0009620489821900675,0.0006081752664161687,0.000733857039189098,0.00031401808422630025,0.0010478751234153983,0.5776293823038398,0.00044747933294569654,0.0010286022845537297,0.0001487246169913627,0.0011773269015450925,0.8230383973288815,0.0006173302858851243,0.0006550918818331714,0.000323934066474604,0.0009790259483077753,0.6277128547579299
0.001,1.0,1.0,50,22,0.058871080714831665,0.00037698648217371344,0.00040546475552342287,0.0005665879337479342,0.0009720031788352265,0.00015100191022566933,0.0011230050890608959,0.5809682804674458,0.000531294390220728,0.0010987582259194164,0.0002159945609067304,0.001314752786826147,0.8113522537562604,0.0006587811988608315,0.00066229953687272,0.00040159510766038265,0.0010638946445331026,0.6444073455759599
0.001,1.0,1.0,50,21,0.05558733752793438,0.0006137454698822986,0.000659865431762459,0.0005821543474004241,0.0008717742103187598,0.00019960491735218492,0.0010713791276709447,0.5893155258764607,0.0005784113003677954,0.0012192427116429108,0.00014413771941836426,0.001363380431061275,0.8163606010016694,0.0005944169748682316,0.0006234885732951691,0.0002967998596378633,0.0009202884329330324,0.6060100166944908
0.001,1.0,1.0,50,24,0.06820273749009287,0.0011760709476614228,0.0012627572282199434,0.0009269783069147139,0.0015199069708936553,0.00042824251149653725,0.0019481494823901926,0.5392320534223706,0.0009553944012329063,0.0032440943376620345,0.0002794033228428523,0.003523497660504887,0.8030050083472454,0.0008370594617850156,0.0009001372603380392,0.0004238418387897338,0.001323979099127773,0.6010016694490818
0.001,1.0,1.0,50,20,0.0442102143081706,0.00048312072730749556,0.0005197106095920789,0.0003336702939193926,0.00046375472882917917,0.00015474034050599823,0.0006184950693351774,0.5792988313856428,0.00027341539184530446,0.00046941066700504535,0.00011728571071672091,0.0005866963777217662,0.8397328881469115,0.0003615944369323739,0.00046499038183903357,0.00017525264022845088,0.0006402430220674844,0.6494156928213689
0.001,1.5,1.5,100,28,0.12161053485703423,0.005174960905847625,0.005555576792568098,0.0011185362255274251,0.001492200897066088,0.000489270001478919,0.001981470898545007,0.5225375626043406,0.001057520713451872,0.0029198595939046476,0.00024784961186730597,0.0031677092057719536,0.8146911519198664,0.0010439409830785187,0.0012997502817709583,0.000498373860305284,0.0017981241420762424,0.6928213689482471
0.001,1.0,1.0,50,25,0.09871911893306803,0.0026079310777353815,0.002795727954605339,0.0017232414472751418,0.0025227521612058565,0.0007542424152323616,0.003276994576438218,0.5843071786310517,0.001828537980362036,0.005344553089779559,0.0004150241494305286,0.005759577239210088,0.8313856427378965,0.0017668763935155473,0.0013331887673761235,0.0010874124837248595,0.002420601251100983,0.5959933222036727
0.001,1.5,1.5,100,27,0.1036802649408802,0.0050034659393255465,0.00537840163042,0.0007543755051645478,0.001154415725473818,0.00025916342215937427,0.0014135791476331922,0.5742904841402338,0.000593754635753428,0.0015189639514290114,0.00018284520873833142,0.0017018091601673428,0.8030050083472454,0.0007918357164756737,0.0009693349740408233,0.00041029399604898304,0.0013796289700898064,0.666110183639399
0.001,1.5,1.5,100,30,0.13450851543139902,0.004267428060387823,0.0045735572913714025,0.0012945965949633898,0.0015816268576167708,0.0004993184860571191,0.00208094534367389,0.5275459098497496,0.0012124603525677188,0.003596095221063399,0.0003761686387140874,0.003972263859777486,0.8196994991652755,0.0012966272818361465,0.0013561113808681817,0.0006869268613699893,0.002043038242238171,0.671118530884808
0.001,1.0,0.5,50,4,0.05073379728308101,0.0003195851814217221,0.0003432863156671811,0.0011723096246442496,0.0012107537239647854,0.0007287433980757549,0.0019394971220405403,0.44908180300500833,0.0008446818804772273,0.0013892143095984798,0.00031332712484625743,0.0017025414344447373,0.8213689482470785,0.001069781396469888,0.0006042122366466622,0.0007771697397403913,0.0013813819763870536,0.5041736227045075
0.001,1.5,1.5,100,31,0.12571697395365844,0.00806795846015329,0.008672021845891366,0.0011479090225485931,0.0014534114551692187,0.0003199343908114276,0.0017733458459806464,0.5191986644407346,0.0010978276679423059,0.0028138086300256975,0.00037109025948631224,0.00318489888951201,0.7996661101836394,0.0011618354006047524,0.001152622726215133,0.0006051365981735065,0.0017577593243886397,0.667779632721202
0.001,1.0,1.0,50,31,0.0901469358982513,0.0009447915503956184,0.00101304861743668,0.0014739405211465588,0.0018800838934907654,0.0008076570274350898,0.002687740920925855,0.5776293823038398,0.0013180035136754384,0.002837617008024265,0.00032536729581001485,0.00316298430383428,0.8146911519198664,0.0014246256694936145,0.001476674777067055,0.0006458872502264516,0.0021225620272935066,0.6060100166944908
0.001,1.5,1.5,100,29,0.09789092580522579,0.0019257104345383191,0.0020669808749195274,0.0005857623564618153,0.0008216748970794251,0.0002252537740787675,0.0010469286711581925,0.5392320534223706,0.0007269922629645996,0.0022188544331244514,0.0001666075008461325,0.0023854619339705838,0.8313856427378965,0.0006786804202069812,0.0011511819858073574,0.00032111935833026333,0.0014723013441376208,0.6811352253756261
0.001,1.0,1.0,50,26,0.07017349788390236,0.0005602342437837637,0.000600793417689673,0.0008453820784638325,0.0011522720635962066,0.0004249723089141967,0.0015772443725104034,0.6126878130217028,0.0007250397979625832,0.0014473661169609247,0.0002616803867397603,0.001709046503700685,0.8013355592654424,0.0008767941457983021,0.0008050536914619243,0.0004681790220473441,0.0012732327135092684,0.5926544240400667
0.001,1.0,1.0,50,27,0.07213437986169628,0.0006807403769377718,0.0007316557774381372,0.0009637248818868111,0.001459013957629942,0.00044582990286541965,0.0019048438604953616,0.5459098497495827,0.0008604363216845021,0.0019633118027083886,0.00021241197572671025,0.002175723778435099,0.8464106844741235,0.0009266481979277035,0.001041664317308631,0.0004701552897971539,0.001511819607105785,0.6076794657762938
0.001,1.0,1.0,50,29,0.07973987962096031,0.0008103348125266252,0.0008700067835592573,0.0011865440127634174,0.0015280080608845712,0.0005385727527864647,0.002066580813671036,0.5893155258764607,0.0009593510591895901,0.002993572411355869,0.00020377123186810094,0.00319734364322397,0.8030050083472454,0.0012015855347196234,0.0008962843968814587,0.0007957898995046176,0.0016920742963860763,0.6210350584307178
0.001,1.0,0.5,50,2,0.05491355904208573,0.00029095745614898805,0.0003128869844579414,0.0013023816998343845,0.001186772800483998,0.0007042731325515433,0.0018910459330355415,0.5058430717863105,0.0010728954687835776,0.0017902994568186998,0.0004133506895260067,0.0022036501463447065,0.8196994991652755,0.001287329870577689,0.0008567693220947966,0.0009251878240218714,0.001781957146116668,0.5342237061769616
0.001,1.0,1.0,50,28,0.07276075494665005,0.0005085052213142371,0.0005464218970585058,0.001020793498307832,0.001421672756710766,0.00046115342796028516,0.0018828261846710512,0.5358931552587646,0.0006982413820369044,0.001249312300780274,0.00023187720141176893,0.0014811895021920429,0.7913188647746243,0.0010106883777633612,0.0010841026987463173,0.0005848960982272394,0.0016689987969735567,0.5676126878130217
0.001,1.0,0.5,50,5,0.04774018144538092,0.00026155308197511884,0.0002808070047061443,0.0009470362591704922,0.0006990849867372363,0.0006213790621398403,0.0013204640488770766,0.5242070116861436,0.0009016946781162865,0.0027906470267148233,0.00034388355712659775,0.003134530583841421,0.8030050083472454,0.0009616051463781929,0.0005898591445311177,0.000707347017265837,0.0012972061617969547,0.49081803005008345
0.001,1.0,0.5,50,0,0.04680570623825983,0.0002927037168304336,0.00031510653865825033,0.0009176248852429803,0.0010728933664219357,0.0005748554391672442,0.0016477488055891799,0.4741235392320534,0.0007354307449155509,0.0016418020562696026,0.0002549546431941838,0.0018967566994637865,0.7796327212020033,0.0009546691918206495,0.0007274151636600408,0.000645613037568987,0.001373028201229028,0.5175292153589316
0.001,1.0,0.5,50,1,0.04862605493545065,0.0002533607644674696,0.0002724397845253921,0.0009656058286563431,0.0010920121723732683,0.0005377778696824598,0.001629790042055728,0.5275459098497496,0.0009369273888793579,0.0018595363846670712,0.00033333374253917696,0.002192870127206248,0.7996661101836394,0.0009879285163633636,0.0005964461594578963,0.0006961285917059169,0.0012925747511638131,0.49248747913188645
0.001,1.0,0.5,50,8,0.05179760912181913,0.00026175486002028014,0.00028155089420392655,0.0011476810377066915,0.0012759705022450537,0.0005129253853167209,0.0017888958875617747,0.46243739565943237,0.0012806070286577105,0.0038359660788275744,0.0004176301460260972,0.004253596224853671,0.7762938230383973,0.0011055142572864763,0.0007383443878711284,0.00078862296556844,0.0015269673534395684,0.4540901502504174
