p1_true,p2_true,tau_true,J,rep,obs,GPS-ABC_secs,GPS-ABC_acc,GPS-ABC_p1,GPS-ABC_p1_cilen,GPS-ABC_p1_cov,GPS-ABC_p2,GPS-ABC_p2_cilen,GPS-ABC_p2_cov,GPS-ABC_tau,GPS-ABC_tau_cilen,GPS-ABC_tau_cov,GPS-ABC_ess_p2,GPS-ABC_ess_tau,GPS-ABC-ref_secs,GPS-ABC-ref_acc,GPS-ABC-ref_p1,GPS-ABC-ref_p1_cilen,GPS-ABC-ref_p1_cov,GPS-ABC-ref_p2,GPS-ABC-ref_p2_cilen,GPS-ABC-ref_p2_cov,GPS-ABC-ref_tau,GPS-ABC-ref_tau_cilen,GPS-ABC-ref_tau_cov,GPS-ABC-ref_ess_p2,GPS-ABC-ref_ess_tau,DNN-ABC_secs,DNN-ABC_acc,DNN-ABC_p1,DNN-ABC_p1_cilen,DNN-ABC_p1_cov,DNN-ABC_p2,DNN-ABC_p2_cilen,DNN-ABC_p2_cov,DNN-ABC_tau,DNN-ABC_tau_cilen,DNN-ABC_tau_cov,DNN-ABC_ess_p2,DNN-ABC_ess_tau,NPE_secs,NPE_acc,NPE_p1,NPE_p1_cilen,NPE_p1_cov,NPE_p2,NPE_p2_cilen,NPE_p2_cov,NPE_tau,NPE_tau_cilen,NPE_tau_cov,NPE_ess_p2,NPE_ess_tau
0.0001,0.01,7.0,100,6,0.5072444311077183,1.7864468097686768,0.3077692564188062,0.0069033545740039,0.0284990570571843,1,0.0053930993459757,0.0255778998584264,1,6.176399036648585,9.328132225902126,1,7.729699009189331,30.6598438785495,1.896867036819458,0.8612870956985662,0.0036889779682358,0.0286506520501084,1,0.0026561613526322,0.0168901417157751,1,5.489387582181559,9.14227030525971,1,18.393358941827778,56.97553351269766,1.670155048370361,0.1593864621540513,0.0076581562372489,0.0424162463435987,1,0.0051828322411901,0.0208831141416492,1,6.1800942583854495,8.727965608483483,1,10.262411522024836,14.334355734288836,0.0014739036560058594,1.0,0.005531571339815855,0.02748190693760077,1,0.006030086427927017,0.024384656996335245,1,5.560364246368408,8.67071262151003,1,2000.0,1899.5908751447312
0.0001,0.01,7.0,100,7,0.5120427404549356,1.8532629013061523,0.3757919306435478,0.004552108217815,0.0234597552921005,1,0.007426135298394,0.0294184848942074,1,5.766706701136822,9.064441436773242,1,26.63710615534075,24.44263304193405,1.7895381450653076,0.8269423141047015,0.0048839383489168,0.0338829940008576,1,0.0055867154549075,0.0296422132357825,1,5.609356150856704,9.148972666204646,1,18.089765791292987,46.43164984260234,1.6778109073638916,0.1167055685228409,0.0027176303478283,0.0261896984365605,1,0.0149134614898034,0.0430000999753986,1,7.541461039359597,6.52858116984663,1,13.043290967460718,17.67579398471688,0.0016887187957763672,1.0,0.006073451600968838,0.030980025366261533,1,0.006061359774321318,0.023918376525170943,1,5.3956522941589355,8.905517657101154,1,2000.0,2000.0
0.0001,0.01,7.0,100,8,0.5060475959675133,1.7784860134124756,0.3401133711237079,0.0066465708038292,0.038203787922929,1,0.0058822758670332,0.030858547378911,1,5.896077809686596,9.437160332970016,1,3.8723539767017328,21.70458877772385,1.8778300285339355,0.8496165388462821,0.0042326625624424,0.0319783885657442,1,0.0050672854125564,0.0280714889744905,1,5.557251974558052,9.12445591924958,1,25.437316823646217,39.158948363540546,1.6065130233764648,0.1453817939313104,0.0074996034676071,0.0370200499811857,1,0.0069618550614011,0.0399860241201059,1,5.543575543136278,8.810679330365648,1,7.925576610949311,12.265910907722208,0.0014858245849609375,1.0,0.005572533700615168,0.0282297924159138,1,0.006019787862896919,0.02526776402532958,1,5.534181118011475,8.8995229229331,1,1902.8640612806169,1744.0499002204451
0.0001,0.01,7.0,100,9,0.5067964630974866,1.8771476745605469,0.3364454818272757,0.0080561966942745,0.0414303584045503,1,0.0077854979413535,0.037932039637835,1,6.100137583255544,9.185867724478651,1,4.878707906855809,24.579938864339145,1.8506748676300049,0.8369456485495165,0.0058985472955898,0.0379845747008662,1,0.0045042489192776,0.0206815507644754,1,5.570826038660504,9.182352759424887,1,18.09938585999233,86.84771314101205,1.7063207626342771,0.1407135711903968,0.0059517926661841,0.0305784508991314,1,0.0063533195498194,0.0229335681896585,1,5.788023458620624,9.1070104140052,1,4.726480370498124,7.344952593158499,0.001367807388305664,1.0,0.005586070008575916,0.030626351324144693,1,0.006115091498941183,0.024273383760601033,1,5.537049770355225,8.769781446456905,1,2000.0,2000.0
0.0001,0.01,7.0,100,10,0.500843187364011,1.75252103805542,0.3324441480493498,0.0081553759927319,0.0362553031810018,1,0.0037880946320675,0.0122683808166408,1,5.1339952931043715,9.1543058218724,1,15.3860993217783,27.53911532522675,1.8570921421051023,0.835945315105035,0.0044361519196937,0.0349179775488976,1,0.0044155519079199,0.0271811358115568,1,5.647406963866801,9.061151138609478,1,15.141882656797346,66.67286971446013,1.6327619552612305,0.134378126042014,0.0137953859509407,0.0487579732776765,0,0.0026612502889848,0.0133334040204027,1,6.499712147931042,7.590276527994936,1,3.908200984502463,28.870614691528292,0.0014328956604003906,1.0,0.005272573791444302,0.028398090004247922,1,0.0057558356784284115,0.023173723243098722,1,5.423352241516113,8.92829001992941,1,2000.0,1992.9826120854339
0.0001,0.01,7.0,100,11,0.5135303752039121,1.759577751159668,0.3581193731243748,0.0057932763006318,0.0311032139425473,1,0.0065511908641406,0.0268358543561725,1,5.349584572139545,9.383575108844225,1,14.37634426255618,41.06821754998153,1.8608388900756836,0.8429476492164054,0.0049204718725927,0.0348871135592937,1,0.0041053858554647,0.0253546371382947,1,5.654940740586273,9.343022571804708,1,20.742666495287637,42.60026217401554,1.6724679470062256,0.1463821273757919,0.0049667738631273,0.025225292109892,1,0.0047449065996689,0.0185632314196338,1,4.639425583959141,9.111077389561444,1,7.628572913106592,7.647366845446877,0.0013020038604736328,1.0,0.0060834432952106,0.03153557270470627,1,0.00618379283696413,0.024204872759855785,1,5.444304466247559,8.970793856680391,1,1821.9501790139257,2000.0
0.0001,0.01,7.0,100,12,0.5104511436598362,1.796138048171997,0.3214404801600533,0.0080584311913342,0.0327915185507591,1,0.0042963519309318,0.0277588282746869,1,6.889347599729671,8.65857853979845,1,3.880323234362731,40.492489996494186,1.8567590713500977,0.8436145381793931,0.0055702463880689,0.0328013736950299,1,0.0035056764825875,0.024783292029887,1,6.304425547919521,8.864332033327697,1,22.472518894981093,102.6053390105126,1.6890270709991455,0.1460486828942981,0.0030099245654344,0.0228628557001424,1,0.0085420200177658,0.0310553047400782,1,4.361195205615033,8.857873928942261,1,17.782906261174553,18.366428970961184,0.0013556480407714844,1.0,0.005871804431080818,0.029660148900757112,1,0.0059347692877054214,0.025082639012771288,1,5.449987411499023,8.76038581430912,1,2000.0,2000.0
0.0001,0.01,7.0,100,13,0.5090130333998579,1.7848939895629885,0.3484494831610537,0.0075867839875479,0.0415405595297794,1,0.0056837607883342,0.025979244706394,1,5.504857452302439,9.100255596669548,1,7.835761886737623,17.751772872659334,1.8933539390563965,0.8519506502167389,0.0035393882873007,0.0284382353464485,1,0.003927508869913,0.0218922120497043,1,5.8920680523781215,9.156809584461596,1,30.382746126764108,91.66314302323195,1.6404080390930176,0.1487162387462487,0.0074006977016873,0.0377052275042292,1,0.0065199786346148,0.0312450185167575,1,5.100755853311828,9.301801011951069,1,23.43197554821978,23.809039657638483,0.001360177993774414,1.0,0.005754236597567797,0.027465921629709494,1,0.005771242547780275,0.022142470887047228,1,5.482467174530029,8.815220092236993,1,2000.0,1630.9795441471274
0.0001,0.01,7.0,100,14,0.5053962511856553,1.8622398376464844,0.3361120373457819,0.0056427704874138,0.0340250461236369,1,0.0074313155859351,0.030982164396053,1,6.148615241120911,9.498234298844167,1,12.162062633040804,19.933069762287374,1.8690450191497805,0.8602867622540847,0.004157537969289,0.0332663361889843,1,0.004255835796877,0.0273095531363804,1,5.986311553637537,8.996753979992508,1,20.604131639040183,109.2710321832082,1.699249267578125,0.1367122374124708,0.0083519729197632,0.0363114590900887,1,0.006087305125995,0.0294690667779001,1,5.8772257009047255,8.550260094217064,1,4.846823810747259,26.40732805983469,0.0014300346374511719,1.0,0.005423250142484903,0.0283661524159015,1,0.005962750408798456,0.024034608596821265,1,5.429279804229736,8.909590101242063,1,2000.0,2000.0
0.0001,0.01,7.0,100,15,0.510649700740689,1.853935956954956,0.2900966988996332,0.0110115859946418,0.0387731618665631,1,0.0044322492811508,0.0277931429889287,1,5.596910399374992,9.320064357044156,1,4.427506706719302,25.377729727737172,1.8665709495544431,0.8472824274758253,0.0060375073620102,0.0377778646699637,1,0.0037841647500926,0.0198065328118297,1,5.917994553748791,8.906460034828621,1,19.479509105361103,49.16941649453915,1.6849780082702637,0.1503834611537179,0.0092438848590566,0.0355233703072276,1,0.0041613080086203,0.0276664848917928,1,6.803471972156659,8.431276377614005,1,6.484632257711659,40.30199569495254,0.0013880729675292969,1.0,0.005698140244930983,0.029650985463331364,1,0.0062960549257695675,0.026122881621722622,1,5.493422031402588,8.854652434587477,1,1916.580524543575,1968.5952223893305
0.002,0.008,5.0,100,2,0.5314687599696423,1.834756135940552,0.3307769256418806,0.0079772997330798,0.0392191857461008,1,0.0054916849770757,0.0248718354418989,1,5.957683457917566,8.795028666771321,1,9.442635936743974,49.48191184346853,1.8162686824798584,0.8236078692897633,0.0037689813664623,0.0332277952293579,1,0.0048826476504929,0.0332098779561934,1,6.422703637175263,8.566222519173934,1,30.23891700660708,95.26094146402644,1.6572928428649902,0.1460486828942981,0.0050007745909585,0.0239595518699495,1,0.0085575365478177,0.0362546084471581,1,6.346152604800107,8.490833278839366,1,12.747935346801135,21.949738167957957,0.0013229846954345703,1.0,0.00571617903187871,0.029386700783925277,1,0.007380278315395117,0.029426304083744973,1,5.534013748168945,8.822209015488625,1,2000.0,1809.6314682769175
0.002,0.008,5.0,100,1,0.5459889392710615,1.7837538719177246,0.4194731577192397,0.0043274822027519,0.0294499270019613,1,0.0087419251072546,0.0213286589648844,1,4.347474252265935,9.091924748986512,1,55.029410133836826,35.02441729637733,1.8578550815582275,0.8349449816605535,0.00598488845425,0.0373260000916249,1,0.0048094256059675,0.0315927183705677,1,6.010729208951518,8.734086666749489,1,25.856000362734488,91.15093085505404,1.661816120147705,0.1397132377459153,0.0127760429174206,0.044285370695276,1,0.0043620108967432,0.0239048385820451,1,6.522808427335239,7.965986586065837,1,3.4546192731268457,30.421428251210298,0.0012881755828857422,1.0,0.006290258374065161,0.030124430746536732,1,0.007705852389335632,0.030448449170899016,1,5.362244129180908,8.74187898635864,1,2000.0,1932.3806960650754
0.002,0.008,5.0,100,3,0.550296325633268,1.8839890956878664,0.3691230410136712,0.0091411108671477,0.0419200705380374,1,0.0067239606716157,0.0266910141951078,1,5.406379975346003,8.974114214803578,1,10.65988017844512,35.01971465165891,1.8106849193573,0.8256085361787262,0.005200138356059,0.0401690648899327,1,0.0070915903206072,0.0330038028191846,1,5.953214515984113,9.095496656470086,1,17.23796297577332,72.44234399331657,1.66749906539917,0.1503834611537179,0.0060241736528686,0.0357160783850868,1,0.0079281412367056,0.029999363272169,1,5.07180596315729,9.234637728883024,1,7.227017278905731,16.85084151101428,0.0013358592987060547,1.0,0.006632128730416298,0.030356304560746096,1,0.007636172231286764,0.03014525152325403,1,5.366772651672363,8.849718146026133,1,1909.796726734638,2000.0
0.002,0.008,5.0,100,0,0.5503553930585124,1.8989250659942627,0.4128042680893631,0.0053158964079981,0.0399403223648397,1,0.0114202517532954,0.0386131367725477,1,5.082446072245388,9.10931334310554,1,30.40925213063525,23.82201940209269,1.8936901092529297,0.8392797599199733,0.0045232844290968,0.0298329197282669,1,0.0055092449801647,0.0296381898274161,1,6.519710783627679,8.918320978508245,1,10.888388593244612,127.90299835115556,1.6730830669403076,0.134378126042014,0.0041927553784366,0.0355178141372096,1,0.0102957619563943,0.028333729807292,1,4.731699022650496,8.856047293483202,1,22.196914313853274,18.62663606499092,0.001667022705078125,1.0,0.006415214389562607,0.03123713463314743,1,0.007811370771378279,0.02937292410178997,1,5.4156494140625,8.82018889337778,1,2000.0,1847.829718742225
0.002,0.008,5.0,100,4,0.5460211401087505,1.834036111831665,0.3444481493831277,0.0105897619940494,0.0489838663659413,1,0.0073450980512536,0.0348195108428168,1,5.837076711927133,8.79752848061619,1,6.503855724331069,29.43124718144411,1.817373275756836,0.8389463154384795,0.0065232745785377,0.0372086260000598,1,0.0055942453829698,0.0288594111590687,1,5.96877870007054,8.815031345208277,1,24.550673385314777,59.62610911961822,1.6656599044799805,0.1427142380793598,0.0029977886338169,0.0316614968647954,1,0.0087208156491316,0.0226301310232415,1,4.3839523590267975,8.172448204555234,1,22.601115715367907,10.706751962043583,0.0017211437225341797,1.0,0.006394422147423029,0.031411631001264984,1,0.007637328002601862,0.029272684063380433,1,5.4187421798706055,8.812338371574878,1,1919.3775839452562,1800.9005044446542
0.002,0.008,5.0,100,6,0.5499881624762876,1.8161680698394775,0.3731243747915972,0.0060791513857136,0.0323011948553157,1,0.0104894410051107,0.0404328918066089,1,6.087961284359282,9.151453071254602,1,13.475054342431184,39.75995641229792,1.83941912651062,0.8106035345115038,0.0051667868841675,0.0348987005831531,1,0.0058003120444266,0.0317227861646213,1,6.16367767462423,8.716679110953006,1,6.501749117165391,93.929088754917,1.7102761268615725,0.1523841280426809,0.0080746041448383,0.0366051735686214,1,0.0095269863472659,0.0377695914554646,1,5.0752146887005,8.396645177834273,1,14.375234407756148,19.89020771417146,0.0015559196472167969,1.0,0.006720065139234066,0.030707444804011164,1,0.007748683914542198,0.03142919291208272,1,5.508764743804932,8.732489132881161,1,2000.0,1756.8455930869031
0.002,0.008,5.0,100,5,0.5395150590235562,1.8741669654846191,0.3964654884961653,0.0029507520205135,0.0215355421982525,1,0.010454886648037,0.0323599201190201,1,5.795305070587069,8.840971762411654,1,24.138808991438857,38.34158077966531,1.8868820667266848,0.8149383127709237,0.0058515249904099,0.0339427674202592,1,0.0058146764194671,0.0311220636687852,1,6.04238584404892,9.151529235889242,1,15.498209812608426,97.76039150832273,1.700927972793579,0.136378792930977,0.0115073259310045,0.0376874873360916,1,0.0041307636247224,0.0266789556154672,1,6.65793774588242,7.80001031892083,1,9.143401820407854,24.723810492011616,0.001558065414428711,1.0,0.0061521707102656364,0.030982785035621373,1,0.007317888084799051,0.02860452333807186,1,5.430871963500977,8.898058937489987,1,2000.0,1678.3972503542388
0.002,0.008,5.0,100,7,0.5458565258253594,1.843178987503052,0.3761253751250417,0.0066734696902288,0.0334766677448086,1,0.008137725043747,0.0330398352778851,1,6.047718567508224,8.938225752118166,1,15.02369377172945,37.39494446208395,1.8956151008605957,0.7982660886962321,0.0050190830429447,0.0333755703821296,1,0.0098892587449165,0.035615298442715,1,5.847557857906866,9.084678065963509,1,16.464934602768945,61.07452440170427,1.5598409175872805,0.1337112370790263,0.0152600656790376,0.0318356641520557,0,0.0004164523195461,0.0020422815988959,0,7.279447429961942,5.721692759625814,1,6.861030679174376,41.248150212432535,0.0013911724090576172,1.0,0.006206495221704245,0.030281746411856127,1,0.007699191104620695,0.02915169761745344,1,5.397865295410156,8.775445349514484,1,2000.0,2000.0
0.002,0.008,5.0,100,9,0.5414001325785474,1.8515949249267576,0.4008002667555852,0.00448906150906,0.0286523453376654,1,0.0081751317422641,0.0256684877714449,1,4.899575874277974,8.820059628494024,1,17.193009238851545,21.81363763476185,1.8325822353363037,0.8259419806602201,0.0037420586125043,0.0282238377193135,1,0.0091265520082942,0.0403168190229266,1,6.398686286984841,8.850795481666282,1,33.89786288515054,94.1119179672719,1.533456802368164,0.1290430143381127,0.0031848936457502,0.0190846024434546,1,0.0136915931211342,0.0424216692869495,1,7.014416849796173,7.377287718025893,1,5.804225187824142,23.608745346549107,0.001711130142211914,1.0,0.006116364151239395,0.030989590032504566,1,0.007506365422159433,0.027613945843995676,1,5.546658039093018,8.717521776258945,1,1866.4489699897815,1760.443609959242
0.002,0.008,5.0,100,8,0.551381515225842,1.812510967254639,0.371457152384128,0.0053221756306386,0.0324685730069038,1,0.0097811375332096,0.0318159095686988,1,4.803921980892776,9.045296657242744,1,49.77785124210566,22.06270270270305,1.887509822845459,0.816272090696899,0.0044144020404731,0.0353439146233276,1,0.0078569497906129,0.0349191191371286,1,5.928942020660725,9.240843054663069,1,25.448339767219615,73.57356630735846,1.562136173248291,0.1403801267089029,0.00404875393598,0.0294908440838813,1,0.0107029311315719,0.0288820208895518,1,5.040237170877561,8.64161329221948,1,27.166840637913463,26.271359196402727,0.0016970634460449219,1.0,0.006403918378055096,0.029484037247721046,1,0.007723445072770119,0.031423154705407796,1,5.482265472412109,8.864189891517162,1,2000.0,1872.6430226934067
0.002,0.008,5.0,100,10,0.5421840525268476,1.83152174949646,0.3997999333111037,0.0045330239017984,0.0322407494771974,1,0.0105594010519064,0.0355097396668174,1,5.350640741894618,9.206076951323242,1,29.534483941728833,25.000770308235374,1.8655331134796145,0.8269423141047015,0.0053300362156375,0.0357104360406462,1,0.0058565647161166,0.0279974116399845,1,5.825030655868742,9.18620032564033,1,29.116230257018387,103.32642721147133,1.5423550605773926,0.1513837945981994,0.0115998887407161,0.0354181362495052,1,0.0023306706805455,0.010663455489613,1,6.466794931541688,8.942391133509648,1,5.297310434737174,11.94149387127451,0.0015609264373779297,1.0,0.005972249433398247,0.029833403751763278,1,0.00755248824134469,0.029634969417474982,1,5.3508501052856445,8.690401844680308,1,1958.594533461117,2000.0
0.002,0.008,5.0,100,11,0.5487385075587937,1.800856113433838,0.4004668222740913,0.0049033920449975,0.0297942194649767,1,0.0105339425685092,0.0391026856176839,1,4.947382829247586,9.1908582312476,1,40.66285320154243,28.819352484204135,1.805778741836548,0.804268089363121,0.005777704904772,0.0363020410284518,1,0.0061865740289662,0.0295055798072902,1,5.956438080497124,9.241764749980504,1,7.251337820582009,87.25633325330865,1.4325509071350098,0.1623874624874958,0.0110471776179519,0.0429165530447926,1,0.0077297750997963,0.0429337128536305,1,4.730377166945351,9.079091973403733,1,8.18309591648188,7.69231157551094,0.0014231204986572266,1.0,0.0062158419750630856,0.029454273441569964,1,0.007599677890539169,0.02896696281186449,1,5.424079418182373,8.781502597033978,1,2000.0,2000.0
0.002,0.008,5.0,100,13,0.530935640096186,1.7763640880584717,0.3857952650883627,0.0052145331592982,0.0296678337086875,1,0.0077513047311636,0.0294133057798117,1,5.38035661969852,8.691628245412621,1,32.96223359404331,49.22994114727185,1.8230938911437988,0.8382794264754918,0.0062472078204043,0.037224306691879,1,0.0035124472578275,0.0259203468667184,1,6.180573559167789,8.72881966610332,1,30.198011064622673,106.97303686086896,1.428642988204956,0.1380460153384461,0.00831003631749,0.0381178455087096,1,0.0090124634926342,0.0299494867477413,1,5.319885493243346,9.117257852227151,1,11.053037684068908,11.3736872935814,0.001383066177368164,1.0,0.005955576431006193,0.02945029356533264,1,0.006890276912599802,0.028009905848693957,1,5.37430477142334,8.732924155890942,1,1737.6843298007734,2000.0
0.002,0.008,5.0,100,12,0.5483242018769573,1.7924420833587646,0.4161387129043014,0.0050614432686215,0.0316689520373338,1,0.0113866262521366,0.0407012342723466,1,5.234443207012264,9.262713480009,1,28.827011106479336,47.67865614321743,1.82572078704834,0.8176058686228743,0.0069941805648448,0.0387150767371942,1,0.0049605506429935,0.0259367219485679,1,6.121192264272591,9.086337259066218,1,14.906825028513298,55.91740281357542,1.4201993942260742,0.1410470156718906,0.0075358023697965,0.0386219696742782,1,0.0119380792833792,0.0403232330130893,1,5.915258558395476,8.830351679740593,1,5.241999932242228,12.83239826090208,0.0014371871948242188,1.0,0.0066155195236206055,0.032863459122881876,1,0.007585899904370308,0.02764285842108616,1,5.435787200927734,8.651974602043627,1,2000.0,1450.840048785898
0.002,0.008,5.0,100,14,0.5497123914181187,1.8425638675689695,0.3337779259753251,0.0113732620948335,0.0412028037255151,1,0.003209186783045,0.0144655319817736,1,6.132625474331139,8.964829730208239,1,7.702217680945867,12.568430276097128,1.7940149307250977,0.8309436478826275,0.004826302339306,0.0308398395098024,1,0.0057224664981875,0.027838125485062,1,5.837173576789086,9.092041444060998,1,30.994660871245376,61.41396747261943,1.4239728450775146,0.1473824608202734,0.0042578033403768,0.0261838788663917,1,0.0099433660474951,0.0358793734345554,1,4.870203665309151,8.998157996601037,1,20.773822545892592,17.22491547444602,0.0013670921325683594,1.0,0.006167926825582981,0.029950651839635606,1,0.007892988622188568,0.029243574484553368,1,5.427277565002441,8.816210401058196,1,2000.0,1617.7562430011308
0.002,0.008,5.0,100,15,0.5435756641829639,1.8127222061157229,0.339779926642214,0.0055841308424805,0.0286810532863277,1,0.007953054370035,0.0343955461686205,1,6.042402536568195,9.14395484064407,1,9.262076324874911,27.254603506416625,1.8294899463653564,0.8199399799933311,0.0051129192968017,0.0344209064851521,1,0.005664888874593,0.0273325933891228,1,5.482876674868139,9.151680447850504,1,26.736641691286156,55.50435625632711,1.418622970581055,0.1433811270423474,0.0052581137504154,0.0307871336552931,1,0.007653018740247,0.0249746492840634,1,5.103782128870225,9.108297160958385,1,14.771877410949552,14.72812287348181,0.0013549327850341797,1.0,0.006127205677330494,0.02936693018186813,1,0.007628702558577061,0.02840784682375663,1,5.446350574493408,8.791580300033091,1,1893.844769134842,1557.4129733530647
